step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,2.4661731719970703,0,,,,,
1,2.5759685039520264,0,,,,,
2,2.335001230239868,0,,,,,
3,2.203547239303589,0,,,,,
4,1.860276699066162,0,,,,,
5,2.0148119926452637,0,,,,,
6,1.9215590953826904,0,,,,,
7,1.869279384613037,0,,,,,
8,1.8681434392929077,0,,,,,
9,1.7729086875915527,0,,,,,
10,1.6758103370666504,0,,,,,
11,1.6542807817459106,0,,,,,
12,1.5599932670593262,0,,,,,
13,1.5792514085769653,0,,,,,
14,1.5971825122833252,0,,,,,
15,1.5064300298690796,0,,,,,
16,1.527866244316101,0,,,,,
17,1.5278925895690918,0,,,,,
18,1.5033155679702759,0,,,,,
19,1.6129741668701172,0,,,,,
0,,,1.0971875190734863,,,,
1,,,1.1310367584228516,,,,
2,,,0.915669858455658,,,,
19,,0,,1.0827791690826416,,,
19,,0,,,0.0,1.837240219116211,0.0
20,1.3436471223831177,1,,,,,
21,1.526628017425537,1,,,,,
22,1.3754258155822754,1,,,,,
23,1.2779512405395508,1,,,,,
24,1.2248977422714233,1,,,,,
25,1.1915720701217651,1,,,,,
26,1.1909695863723755,1,,,,,
27,1.1266601085662842,1,,,,,
28,1.2592389583587646,1,,,,,
29,1.2201133966445923,1,,,,,
30,1.2321240901947021,1,,,,,
31,1.1021745204925537,1,,,,,
32,1.1196887493133545,1,,,,,
33,1.1153099536895752,1,,,,,
34,1.094253659248352,1,,,,,
35,1.1209713220596313,1,,,,,
36,1.0973035097122192,1,,,,,
37,1.059275507926941,1,,,,,
38,1.108871579170227,1,,,,,
39,0.9567156434059143,1,,,,,
3,,,0.7656165361404419,,,,
4,,,0.833892822265625,,,,
5,,,0.5958453416824341,,,,
39,,1,,0.7675584554672241,,,
39,,1,,,0.0,1.1930992603302002,0.0
40,0.9143844246864319,2,,,,,
41,0.904804527759552,2,,,,,
42,0.9259191751480103,2,,,,,
43,0.8386538028717041,2,,,,,
44,0.9690812826156616,2,,,,,
45,0.877328634262085,2,,,,,
46,0.9884242415428162,2,,,,,
47,0.7997612357139587,2,,,,,
48,0.7693947553634644,2,,,,,
49,0.7040044665336609,2,,,,,
50,0.783193051815033,2,,,,,
51,0.837321937084198,2,,,,,
52,0.8999377489089966,2,,,,,
53,0.837064802646637,2,,,,,
54,0.7485098242759705,2,,,,,
55,0.7605689764022827,2,,,,,
56,0.6395297646522522,2,,,,,
57,0.7827585339546204,2,,,,,
58,0.8163406848907471,2,,,,,
59,0.6937436461448669,2,,,,,
6,,,0.5517259240150452,,,,
7,,,0.6456315517425537,,,,
8,,,0.305622935295105,,,,
59,,2,,0.5524067878723145,,,
59,,2,,,0.0,0.8278899788856506,0.0
60,0.6284876465797424,3,,,,,
61,0.6598698496818542,3,,,,,
62,0.6491719484329224,3,,,,,
63,0.7298238277435303,3,,,,,
64,0.7278613448143005,3,,,,,
65,0.6036096215248108,3,,,,,
66,0.6728715896606445,3,,,,,
67,0.5848535299301147,3,,,,,
68,0.523962676525116,3,,,,,
69,0.4740626811981201,3,,,,,
70,0.485367089509964,3,,,,,
71,0.46764859557151794,3,,,,,
72,0.6173941493034363,3,,,,,
73,0.6655140519142151,3,,,,,
74,0.5160819292068481,3,,,,,
75,0.5645434856414795,3,,,,,
76,0.6438165307044983,3,,,,,
77,0.41040635108947754,3,,,,,
78,0.44605568051338196,3,,,,,
79,0.42192015051841736,3,,,,,
9,,,0.40201371908187866,,,,
10,,,0.5021258592605591,,,,
11,,,0.1662430465221405,,,,
79,,3,,0.4069392681121826,,,
79,,3,,,0.0,0.5785827040672302,0.0
80,0.5478295087814331,4,,,,,
81,0.42047199606895447,4,,,,,
82,0.48718756437301636,4,,,,,
83,0.45492124557495117,4,,,,,
84,0.43058478832244873,4,,,,,
85,0.4666783809661865,4,,,,,
86,0.30871421098709106,4,,,,,
87,0.44864729046821594,4,,,,,
88,0.36619532108306885,4,,,,,
89,0.45755165815353394,4,,,,,
90,0.3562782406806946,4,,,,,
91,0.47845694422721863,4,,,,,
92,0.37541407346725464,4,,,,,
93,0.4253632128238678,4,,,,,
94,0.38851699233055115,4,,,,,
95,0.4215216338634491,4,,,,,
96,0.3077147901058197,4,,,,,
97,0.4509616494178772,4,,,,,
98,0.5204509496688843,4,,,,,
99,0.45830294489860535,4,,,,,
12,,,0.28522229194641113,,,,
13,,,0.37165626883506775,,,,
14,,,0.12509702146053314,,,,
99,,4,,0.29633259773254395,,,
99,,4,,,0.0,0.42782625555992126,0.0
100,0.49401459097862244,5,,,,,
101,0.2914065718650818,5,,,,,
102,0.28721702098846436,5,,,,,
103,0.4191930294036865,5,,,,,
104,0.2646198868751526,5,,,,,
105,0.2638421952724457,5,,,,,
106,0.5089989900588989,5,,,,,
107,0.2222675234079361,5,,,,,
108,0.24357062578201294,5,,,,,
109,0.2597220242023468,5,,,,,
110,0.22253884375095367,5,,,,,
111,0.3210383653640747,5,,,,,
112,0.257406085729599,5,,,,,
113,0.4384895861148834,5,,,,,
114,0.3806840181350708,5,,,,,
115,0.3384591341018677,5,,,,,
116,0.2612767517566681,5,,,,,
117,0.21064768731594086,5,,,,,
118,0.2641124725341797,5,,,,,
119,0.21637780964374542,5,,,,,
15,,,0.15115897357463837,,,,
16,,,0.2686276435852051,,,,
17,,,0.0525028258562088,,,,
119,,5,,0.18504218757152557,,,
119,,5,,,0.0416666679084301,0.3106509745121002,0.0833333358168602
120,0.24240460991859436,6,,,,,
121,0.18818320333957672,6,,,,,
122,0.27364298701286316,6,,,,,
123,0.3153955936431885,6,,,,,
124,0.1686224788427353,6,,,,,
125,0.12699294090270996,6,,,,,
126,0.31251370906829834,6,,,,,
127,0.15608970820903778,6,,,,,
128,0.23824813961982727,6,,,,,
129,0.16533823311328888,6,,,,,
130,0.1669921875,6,,,,,
131,0.2156267911195755,6,,,,,
132,0.12819194793701172,6,,,,,
133,0.46313464641571045,6,,,,,
134,0.2349536120891571,6,,,,,
135,0.2297455370426178,6,,,,,
136,0.32010775804519653,6,,,,,
137,0.123377226293087,6,,,,,
138,0.1382596343755722,6,,,,,
139,0.4034418761730194,6,,,,,
18,,,0.1017225980758667,,,,
19,,,0.20114818215370178,,,,
20,,,0.02852904237806797,,,,
139,,6,,0.13202911615371704,,,
139,,6,,,0.1666666716337204,0.22613032162189484,0.25
140,0.3119194805622101,7,,,,,
141,0.18909180164337158,7,,,,,
142,0.2824271023273468,7,,,,,
143,0.2486414611339569,7,,,,,
144,0.15196631848812103,7,,,,,
145,0.2842683494091034,7,,,,,
146,0.19613097608089447,7,,,,,
147,0.1330341100692749,7,,,,,
148,0.1595522165298462,7,,,,,
149,0.2518850564956665,7,,,,,
150,0.15632258355617523,7,,,,,
151,0.10771901160478592,7,,,,,
152,0.19173231720924377,7,,,,,
153,0.10422214865684509,7,,,,,
154,0.20249336957931519,7,,,,,
155,0.1331772804260254,7,,,,,
