step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,2.664367198944092,0,,,,,
1,2.576268434524536,0,,,,,
2,2.4397730827331543,0,,,,,
3,2.178349018096924,0,,,,,
4,2.2594213485717773,0,,,,,
5,2.0560359954833984,0,,,,,
6,2.0062785148620605,0,,,,,
7,1.9213323593139648,0,,,,,
8,1.732595443725586,0,,,,,
9,1.6701604127883911,0,,,,,
10,1.8127855062484741,0,,,,,
11,1.7962285280227661,0,,,,,
12,1.6072255373001099,0,,,,,
13,1.714840292930603,0,,,,,
14,1.6559871435165405,0,,,,,
15,1.5575100183486938,0,,,,,
16,1.5915359258651733,0,,,,,
17,1.543882966041565,0,,,,,
18,1.4254486560821533,0,,,,,
19,1.4580929279327393,0,,,,,
20,1.3816070556640625,0,,,,,
21,1.3792860507965088,0,,,,,
22,1.3615193367004395,0,,,,,
23,1.3638901710510254,0,,,,,
24,1.3398576974868774,0,,,,,
25,1.2709054946899414,0,,,,,
26,1.382061243057251,0,,,,,
27,1.1881682872772217,0,,,,,
28,1.192968726158142,0,,,,,
29,1.3004103899002075,0,,,,,
30,1.1404153108596802,0,,,,,
31,1.1283897161483765,0,,,,,
32,1.1164631843566895,0,,,,,
33,0.9816498160362244,0,,,,,
34,1.006667971611023,0,,,,,
35,1.0918232202529907,0,,,,,
36,0.954960823059082,0,,,,,
37,0.9049410820007324,0,,,,,
38,0.8971202969551086,0,,,,,
39,0.8641300201416016,0,,,,,
40,0.8669206500053406,0,,,,,
41,0.8201392292976379,0,,,,,
42,0.8526280522346497,0,,,,,
43,0.9019452333450317,0,,,,,
44,0.8425858020782471,0,,,,,
45,0.7464044094085693,0,,,,,
46,0.8524345755577087,0,,,,,
47,0.7918884754180908,0,,,,,
48,0.8369575142860413,0,,,,,
49,0.7082943916320801,0,,,,,
50,0.6213129162788391,0,,,,,
51,0.677829384803772,0,,,,,
52,0.714716911315918,0,,,,,
53,0.7042648792266846,0,,,,,
54,0.6913822889328003,0,,,,,
55,0.5903720855712891,0,,,,,
56,0.6168738603591919,0,,,,,
57,0.6381474733352661,0,,,,,
58,0.6022614240646362,0,,,,,
59,0.5824471116065979,0,,,,,
60,0.5028201937675476,0,,,,,
61,0.7864619493484497,0,,,,,
62,0.8828191161155701,0,,,,,
63,0.6690670251846313,0,,,,,
64,0.6793554425239563,0,,,,,
65,0.7059072256088257,0,,,,,
66,0.4123413562774658,0,,,,,
67,0.45384541153907776,0,,,,,
68,0.6864087581634521,0,,,,,
69,0.4995003640651703,0,,,,,
70,0.4981197714805603,0,,,,,
71,0.5387160778045654,0,,,,,
72,0.43486735224723816,0,,,,,
73,0.6588868498802185,0,,,,,
74,0.42140522599220276,0,,,,,
75,0.5124058723449707,0,,,,,
76,0.36700132489204407,0,,,,,
77,0.5757052302360535,0,,,,,
78,0.5920878052711487,0,,,,,
0,,,0.21133553981781006,,,,
1,,,0.347453773021698,,,,
2,,,0.42354339361190796,,,,
3,,,0.1760217398405075,,,,
4,,,0.40882018208503723,,,,
5,,,0.34358012676239014,,,,
6,,,0.5691044330596924,,,,
7,,,0.2498331516981125,,,,
8,,,0.3272990882396698,,,,
9,,,0.2471301257610321,,,,
78,,0,,0.3325475752353668,,,
78,,0,,,0.0,1.0983457565307617,0.0
79,0.5190380215644836,1,,,,,
