csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
0,3.5104472637176514,0,,,,,
0,3.6851282119750977,1,,,,,
0,2.5126631259918213,2,,,,,
0,2.2631773948669434,3,,,,,
0,1.7321206331253052,4,,,,,
0,2.229097843170166,5,,,,,
0,1.8788524866104126,6,,,,,
0,1.8934168815612793,7,,,,,
0,1.6433799266815186,8,,,,,
0,2.121378183364868,9,,,,,
0,1.963377594947815,10,,,,,
0,2.932006359100342,11,,,,,
0,1.226808786392212,12,,,,,
0,2.231415271759033,13,,,,,
0,1.7646839618682861,14,,,,,
0,1.987480640411377,15,,,,,
0,1.6384966373443604,16,,,,,
0,1.7421408891677856,17,,,,,
0,2.1966845989227295,18,,,,,
0,2.067883014678955,19,,,,,
0,1.9030370712280273,20,,,,,
0,1.2824815511703491,21,,,,,
0,1.8571168184280396,22,,,,,
0,1.9626035690307617,23,,,,,
0,1.8865770101547241,24,,,,,
0,1.6530619859695435,25,,,,,
0,1.846422553062439,26,,,,,
0,1.2703759670257568,27,,,,,
0,1.5179013013839722,28,,,,,
0,1.734908103942871,29,,,,,
0,1.3092026710510254,30,,,,,
0,1.4924300909042358,31,,,,,
0,1.5924339294433594,32,,,,,
0,2.266192674636841,33,,,,,
0,1.5109018087387085,34,,,,,
0,2.0997257232666016,35,,,,,
0,1.1445739269256592,36,,,,,
0,1.1369000673294067,37,,,,,
0,1.3668687343597412,38,,,,,
0,1.6284387111663818,39,,,,,
0,1.2311447858810425,40,,,,,
0,1.4919439554214478,41,,,,,
0,1.6843340396881104,42,,,,,
0,1.1917556524276733,43,,,,,
0,1.050540804862976,44,,,,,
0,1.311643362045288,45,,,,,
0,1.6630480289459229,46,,,,,
0,1.4161287546157837,47,,,,,
0,1.467877745628357,48,,,,,
0,0.812360405921936,49,,,,,
0,1.5114734172821045,50,,,,,
0,1.06480872631073,51,,,,,
0,1.0755887031555176,52,,,,,
0,0.8788179755210876,53,,,,,
0,1.639009714126587,54,,,,,
0,0.6077434420585632,55,,,,,
0,0.6209937334060669,56,,,,,
0,1.3285578489303589,57,,,,,
0,0.5856984853744507,58,,,,,
0,1.041114091873169,59,,,,,
0,0.6780638098716736,60,,,,,
0,1.089548110961914,61,,,,,
0,1.2719945907592773,62,,,,,
0,0.9803230166435242,63,,,,,
0,0.8011914491653442,64,,,,,
0,0.6204881072044373,65,,,,,
0,1.0248678922653198,66,,,,,
0,0.6657723784446716,67,,,,,
0,0.8701497912406921,68,,,,,
0,0.806878924369812,69,,,,,
0,0.8099179267883301,70,,,,,
0,0.928515613079071,71,,,,,
0,1.0060185194015503,72,,,,,
0,1.1987539529800415,73,,,,,
0,0.5432226657867432,74,,,,,
0,0.6332077980041504,75,,,,,
0,0.2422286570072174,76,,,,,
0,0.5291288495063782,77,,,,,
0,0.9444561004638672,78,,,,,
0,1.1170494556427002,79,,,,,
0,0.855558454990387,80,,,,,
0,0.3419343829154968,81,,,,,
0,0.8060199618339539,82,,,,,
0,0.6138754487037659,83,,,,,
0,1.4980639219284058,84,,,,,
0,0.7149853110313416,85,,,,,
0,0.9519564509391785,86,,,,,
0,0.9932089447975159,87,,,,,
0,0.9832803606987,88,,,,,
0,0.5852434635162354,89,,,,,
0,0.7607976794242859,90,,,,,
0,0.5457260608673096,91,,,,,
0,0.6150210499763489,92,,,,,
0,0.9427518248558044,93,,,,,
0,0.3331233263015747,94,,,,,
0,0.5637378692626953,95,,,,,
0,0.8837533593177795,96,,,,,
0,0.6791648268699646,97,,,,,
0,0.728931725025177,98,,,,,
0,0.41401705145835876,99,,,,,
0,0.3803200125694275,100,,,,,
0,0.3612000346183777,101,,,,,
0,0.40235310792922974,102,,,,,
0,0.9344192743301392,103,,,,,
0,0.7536703944206238,104,,,,,
0,0.3314021825790405,105,,,,,
0,0.6531862020492554,106,,,,,
0,0.22576671838760376,107,,,,,
0,0.7163834571838379,108,,,,,
0,0.504895806312561,109,,,,,
0,0.5516884326934814,110,,,,,
0,0.6805916428565979,111,,,,,
0,0.5417851805686951,112,,,,,
0,0.6325169801712036,113,,,,,
0,0.4706151783466339,114,,,,,
0,0.8988881707191467,115,,,,,
0,0.31981542706489563,116,,,,,
0,0.8467899560928345,117,,,,,
0,0.5291362404823303,118,,,,,
0,1.2673283815383911,119,,,,,
0,0.5991337895393372,120,,,,,
0,0.627544105052948,121,,,,,
0,0.6679736375808716,122,,,,,
0,1.0782467126846313,123,,,,,
0,0.3590884804725647,124,,,,,
0,0.7042321562767029,125,,,,,
0,0.48619258403778076,126,,,,,
0,0.32395195960998535,127,,,,,
0,0.6598677635192871,128,,,,,
0,0.3899707496166229,129,,,,,
0,0.6367199420928955,130,,,,,
0,0.7810079455375671,131,,,,,
0,0.6025847792625427,132,,,,,
0,0.366285502910614,133,,,,,
0,0.41362249851226807,134,,,,,
0,0.288398802280426,135,,,,,
0,0.6589041352272034,136,,,,,
0,0.4100620746612549,137,,,,,
0,0.2754453420639038,138,,,,,
0,0.3968091905117035,139,,,,,
0,0.21307027339935303,140,,,,,
0,0.31773537397384644,141,,,,,
0,0.2758454382419586,142,,,,,
0,0.4572322368621826,143,,,,,
0,0.5101134777069092,144,,,,,
0,0.23511874675750732,145,,,,,
0,0.3066795766353607,146,,,,,
0,0.3016652762889862,147,,,,,
0,0.5635660290718079,148,,,,,
0,0.329021155834198,149,,,,,
0,0.3509412109851837,150,,,,,
0,0.2974810004234314,151,,,,,
0,0.6142376661300659,152,,,,,
0,0.3701227009296417,153,,,,,
0,0.6006394028663635,154,,,,,
0,0.20514436066150665,155,,,,,
0,0.3206867277622223,156,,,,,
0,0.3280773460865021,157,,,,,
0,0.3269968032836914,158,,,,,
0,0.5210973024368286,159,,,,,
0,0.35008788108825684,160,,,,,
0,0.3412907123565674,161,,,,,
0,0.43476125597953796,162,,,,,
0,0.6092653870582581,163,,,,,
0,0.3957884609699249,164,,,,,
0,0.2666528522968292,165,,,,,
0,0.6733697056770325,166,,,,,
0,0.32855039834976196,167,,,,,
0,0.22600963711738586,168,,,,,
0,0.7103144526481628,169,,,,,
0,0.24967387318611145,170,,,,,
0,0.2241581231355667,171,,,,,
0,0.7964509129524231,172,,,,,
0,0.46597418189048767,173,,,,,
0,0.2899080812931061,174,,,,,
0,0.5526466965675354,175,,,,,
0,0.5419832468032837,176,,,,,
0,0.367727130651474,177,,,,,
0,0.19781972467899323,178,,,,,
0,0.46477922797203064,179,,,,,
0,0.636136531829834,180,,,,,
0,0.09086688607931137,181,,,,,
0,0.2546323537826538,182,,,,,
0,0.4066818356513977,183,,,,,
0,0.3807653784751892,184,,,,,
0,0.12285300344228745,185,,,,,
0,0.7104411721229553,186,,,,,
0,0.2558055520057678,187,,,,,
0,0.2888742685317993,188,,,,,
0,0.41728082299232483,189,,,,,
0,0.351632297039032,190,,,,,
0,0.6961132287979126,191,,,,,
0,0.9858665466308594,192,,,,,
0,0.7083621025085449,193,,,,,
0,0.25489354133605957,194,,,,,
0,0.4244069457054138,195,,,,,
0,0.7967458367347717,196,,,,,
0,0.27879059314727783,197,,,,,
0,0.5077625513076782,198,,,,,
0,0.6437148451805115,199,,,,,
0,0.44572848081588745,200,,,,,
0,0.2970048785209656,201,,,,,
0,0.26848161220550537,202,,,,,
0,0.044629573822021484,203,,,,,
0,0.13816694915294647,204,,,,,
0,0.3512159287929535,205,,,,,
0,0.3098725378513336,206,,,,,
0,0.5110628604888916,207,,,,,
0,0.3626720905303955,208,,,,,
0,0.24380849301815033,209,,,,,
0,0.287901371717453,210,,,,,
0,0.32345157861709595,211,,,,,
0,0.09956971555948257,212,,,,,
0,0.26288145780563354,213,,,,,
0,0.11226672679185867,214,,,,,
0,0.2624378800392151,215,,,,,
0,0.31966647505760193,216,,,,,
0,0.15796132385730743,217,,,,,
0,0.5810900926589966,218,,,,,
0,0.05737365782260895,219,,,,,
0,0.18982914090156555,220,,,,,
0,0.21453800797462463,221,,,,,
0,0.09312491863965988,222,,,,,
0,0.554370105266571,223,,,,,
0,0.20927809178829193,224,,,,,
0,0.2371867150068283,225,,,,,
0,0.3987092673778534,226,,,,,
0,0.4078047573566437,227,,,,,
0,0.13777893781661987,228,,,,,
0,0.09742940962314606,229,,,,,
0,0.33903974294662476,230,,,,,
0,0.20119689404964447,231,,,,,
0,0.30493149161338806,232,,,,,
0,0.16511793434619904,233,,,,,
0,0.1224798932671547,234,,,,,
0,0.41145646572113037,235,,,,,
0,0.12365807592868805,236,,,,,
0,0.24632522463798523,237,,,,,
0,0.3881000280380249,238,,,,,
0,0.2845141887664795,239,,,,,
0,0.6869171261787415,240,,,,,
0,0.21526002883911133,241,,,,,
0,0.3831121325492859,242,,,,,
0,0.4295380115509033,243,,,,,
0,0.5543991327285767,244,,,,,
0,0.10030803829431534,245,,,,,
0,0.5677766799926758,246,,,,,
0,0.45823001861572266,247,,,,,
0,0.05931228771805763,248,,,,,
0,0.23882773518562317,249,,,,,
0,0.42401057481765747,250,,,,,
0,0.29603123664855957,251,,,,,
0,0.2303341180086136,252,,,,,
0,0.4655084013938904,253,,,,,
0,0.08509945869445801,254,,,,,
0,0.30853986740112305,255,,,,,
0,0.18657071888446808,256,,,,,
0,0.16812323033809662,257,,,,,
0,0.07725808769464493,258,,,,,
0,0.18016186356544495,259,,,,,
0,0.29761338233947754,260,,,,,
0,0.41205471754074097,261,,,,,
0,0.07145325839519501,262,,,,,
0,0.08866021782159805,263,,,,,
0,0.3592795133590698,264,,,,,
0,0.3734818398952484,265,,,,,
0,0.08553380519151688,266,,,,,
0,0.2578914761543274,267,,,,,
0,0.11779841035604477,268,,,,,
0,0.4726221561431885,269,,,,,
0,0.11593812704086304,270,,,,,
0,0.7140923142433167,271,,,,,
0,0.14685995876789093,272,,,,,
0,0.13666382431983948,273,,,,,
0,0.1806066781282425,274,,,,,
0,0.550375759601593,275,,,,,
0,0.10164479911327362,276,,,,,
0,0.34296759963035583,277,,,,,
0,0.2178625911474228,278,,,,,
0,0.2867530584335327,279,,,,,
0,2.207305908203125,280,,,,,
0,0.10759211331605911,281,,,,,
0,0.13731296360492706,282,,,,,
0,0.2085040807723999,283,,,,,
0,0.16084516048431396,284,,,,,
0,0.43960729241371155,285,,,,,
0,0.6033217310905457,286,,,,,
0,0.4343115985393524,287,,,,,
0,0.4399186074733734,288,,,,,
0,0.14101345837116241,289,,,,,
0,0.42213892936706543,290,,,,,
0,0.2442397177219391,291,,,,,
0,0.1613667905330658,292,,,,,
0,0.18975034356117249,293,,,,,
0,0.535548985004425,294,,,,,
0,0.1707417070865631,295,,,,,
0,0.2867000102996826,296,,,,,
0,0.27949512004852295,297,,,,,
0,0.3111269176006317,298,,,,,
0,0.16044075787067413,299,,,,,
0,0.0871395543217659,300,,,,,
0,0.24905860424041748,301,,,,,
0,0.23868027329444885,302,,,,,
0,0.2739676535129547,303,,,,,
0,0.1840326189994812,304,,,,,
0,0.18715064227581024,305,,,,,
0,0.18866416811943054,306,,,,,
0,0.2426982820034027,307,,,,,
0,0.13131491839885712,308,,,,,
0,0.24802954494953156,309,,,,,
0,0.05367966368794441,310,,,,,
0,0.1927752047777176,311,,,,,
0,0.11648207902908325,312,,,,,
0,0.3328646421432495,313,,,,,
0,0.2883315086364746,314,,,,,
0,0.6238490343093872,315,,,,,
0,0.19042786955833435,316,,,,,
0,0.1792348474264145,317,,,,,
0,0.1652432382106781,318,,,,,
0,0.1282281130552292,319,,,,,
0,0.12065902352333069,320,,,,,
0,0.25591912865638733,321,,,,,
0,0.2537369132041931,322,,,,,
0,0.40859338641166687,323,,,,,
0,0.08909826725721359,324,,,,,
0,0.1424066573381424,325,,,,,
0,0.41490909457206726,326,,,,,
0,0.11340776085853577,327,,,,,
0,0.08260063081979752,328,,,,,
0,0.07202252000570297,329,,,,,
0,0.23753318190574646,330,,,,,
0,0.2274111807346344,331,,,,,
0,0.1346430480480194,332,,,,,
0,0.07918745279312134,333,,,,,
0,0.06514941155910492,334,,,,,
0,0.30299898982048035,335,,,,,
0,0.369107186794281,336,,,,,
0,0.06113534793257713,337,,,,,
0,0.08214926719665527,338,,,,,
0,0.2007932811975479,339,,,,,
0,0.19058649241924286,340,,,,,
0,0.024985095486044884,341,,,,,
0,0.2333923578262329,342,,,,,
0,0.17525745928287506,343,,,,,
0,0.06461619585752487,344,,,,,
0,0.5016849040985107,345,,,,,
0,0.22271478176116943,346,,,,,
0,0.16391129791736603,347,,,,,
0,0.1423664540052414,348,,,,,
0,0.2157239019870758,349,,,,,
0,0.06577550619840622,350,,,,,
0,0.09218750894069672,351,,,,,
0,0.061030082404613495,352,,,,,
0,0.02855926752090454,353,,,,,
0,0.16922524571418762,354,,,,,
0,0.2251003533601761,355,,,,,
0,0.22389698028564453,356,,,,,
0,0.12767429649829865,357,,,,,
0,0.12900105118751526,358,,,,,
0,0.10991252213716507,359,,,,,
0,0.013203928247094154,360,,,,,
0,0.07669655978679657,361,,,,,
0,0.0922209843993187,362,,,,,
0,0.05930747464299202,363,,,,,
0,0.14588963985443115,364,,,,,
0,0.033254340291023254,365,,,,,
0,0.10336433351039886,366,,,,,
0,0.7167564034461975,367,,,,,
0,0.14460599422454834,368,,,,,
0,0.22844421863555908,369,,,,,
0,0.1857231855392456,370,,,,,
0,0.18905194103717804,371,,,,,
0,0.061275679618120193,372,,,,,
0,0.4629684388637543,373,,,,,
0,0.04960358515381813,374,,,,,
0,0.1773596554994583,375,,,,,
0,0.49119114875793457,376,,,,,
0,0.08825204521417618,377,,,,,
0,0.21086876094341278,378,,,,,
0,0.19289973378181458,379,,,,,
0,0.2406989336013794,380,,,,,
0,0.08284895867109299,381,,,,,
0,0.1392081081867218,382,,,,,
0,0.039835672825574875,383,,,,,
0,0.29547810554504395,384,,,,,
0,0.15141882002353668,385,,,,,
0,0.09689993411302567,386,,,,,
0,0.5930759310722351,387,,,,,
0,0.14411522448062897,388,,,,,
0,0.04267830401659012,389,,,,,
0,0.05797506496310234,390,,,,,
0,0.1798134446144104,391,,,,,
0,0.35640379786491394,392,,,,,
0,0.12304464727640152,393,,,,,
0,0.35538095235824585,394,,,,,
0,0.1387171596288681,395,,,,,
0,0.29739636182785034,396,,,,,
0,0.22645334899425507,397,,,,,
0,0.19569678604602814,398,,,,,
0,0.07594867795705795,399,,,,,
0,0.10145529359579086,400,,,,,
0,0.17023395001888275,401,,,,,
0,0.3041131794452667,402,,,,,
0,0.16102421283721924,403,,,,,
0,0.04917972534894943,404,,,,,
0,0.12344896048307419,405,,,,,
0,0.07214774936437607,406,,,,,
0,0.2793880105018616,407,,,,,
0,0.05525727942585945,408,,,,,
0,0.07599411904811859,409,,,,,
0,0.13286206126213074,410,,,,,
0,0.05852895230054855,411,,,,,
0,0.1876983642578125,412,,,,,
0,0.17558421194553375,413,,,,,
0,0.2025539129972458,414,,,,,
0,0.08179047703742981,415,,,,,
0,0.1304522007703781,416,,,,,
0,0.15394753217697144,417,,,,,
0,0.25940921902656555,418,,,,,
0,0.202898308634758,419,,,,,
0,0.1760646104812622,420,,,,,
0,0.039672672748565674,421,,,,,
0,0.06709007918834686,422,,,,,
0,0.10869745910167694,423,,,,,
0,0.35851746797561646,424,,,,,
0,0.27002373337745667,425,,,,,
0,0.02210276760160923,426,,,,,
0,0.1101190447807312,427,,,,,
0,0.07831767946481705,428,,,,,
0,0.12452434748411179,429,,,,,
0,0.28483450412750244,430,,,,,
0,0.09637711197137833,431,,,,,
0,0.07853253930807114,432,,,,,
0,0.024502689018845558,433,,,,,
0,0.3708656132221222,434,,,,,
0,0.01250306237488985,435,,,,,
0,0.12793007493019104,436,,,,,
0,0.06153981015086174,437,,,,,
0,0.19976064562797546,438,,,,,
0,0.14242787659168243,439,,,,,
0,0.04547873139381409,440,,,,,
0,0.12722192704677582,441,,,,,
0,0.0906267911195755,442,,,,,
0,0.03442149609327316,443,,,,,
0,0.21952524781227112,444,,,,,
0,0.25802546739578247,445,,,,,
0,0.21785418689250946,446,,,,,
0,0.022828206419944763,447,,,,,
0,0.08412455767393112,448,,,,,
0,0.054488882422447205,449,,,,,
0,0.050333715975284576,450,,,,,
0,0.04529530555009842,451,,,,,
0,0.11657170951366425,452,,,,,
0,0.0463254489004612,453,,,,,
0,0.17618107795715332,454,,,,,
0,0.06776188313961029,455,,,,,
0,0.18988454341888428,456,,,,,
0,0.09776894748210907,457,,,,,
0,0.05807684361934662,458,,,,,
0,0.18572033941745758,459,,,,,
0,0.2021540403366089,460,,,,,
0,0.09140390902757645,461,,,,,
0,0.23106877505779266,462,,,,,
0,0.6029950380325317,463,,,,,
0,0.10375549644231796,464,,,,,
0,0.07844003289937973,465,,,,,
0,0.188818097114563,466,,,,,
0,0.14116285741329193,467,,,,,
0,0.15602238476276398,468,,,,,
0,0.07872182130813599,469,,,,,
0,0.16461341083049774,470,,,,,
0,0.13796208798885345,471,,,,,
0,0.0671503022313118,472,,,,,
0,1.1976735591888428,473,,,,,
0,0.19587382674217224,474,,,,,
0,0.02996128238737583,475,,,,,
0,0.1779761016368866,476,,,,,
0,0.047397714108228683,477,,,,,
0,0.07279369235038757,478,,,,,
0,0.024229779839515686,479,,,,,
0,0.07989377528429031,480,,,,,
0,0.21756769716739655,481,,,,,
0,0.11073112487792969,482,,,,,
0,0.10779717564582825,483,,,,,
0,0.18438200652599335,484,,,,,
0,0.08502650260925293,485,,,,,
0,0.1549663245677948,486,,,,,
0,0.017398634925484657,487,,,,,
0,0.03991967439651489,488,,,,,
0,0.3708093464374542,489,,,,,
0,0.2137792408466339,490,,,,,
0,0.3164639174938202,491,,,,,
0,0.22151699662208557,492,,,,,
0,0.16314104199409485,493,,,,,
0,0.028465699404478073,494,,,,,
0,0.2601645290851593,495,,,,,
0,0.18236404657363892,496,,,,,
0,0.4344194531440735,497,,,,,
0,0.07077667862176895,498,,,,,
0,0.06540297716856003,499,,,,,
0,0.15368643403053284,500,,,,,
0,0.03650211915373802,501,,,,,
0,0.04726151376962662,502,,,,,
0,0.07139191776514053,503,,,,,
0,0.14423087239265442,504,,,,,
