step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,2.7585630416870117,0,,,,,
1,2.5123441219329834,0,,,,,
2,2.42203426361084,0,,,,,
3,2.31919527053833,0,,,,,
4,2.0773589611053467,0,,,,,
5,1.8590677976608276,0,,,,,
6,2.1348397731781006,0,,,,,
7,1.9669829607009888,0,,,,,
8,1.9107459783554077,0,,,,,
9,1.7516719102859497,0,,,,,
10,1.6836572885513306,0,,,,,
11,1.8136780261993408,0,,,,,
12,1.7320080995559692,0,,,,,
13,1.7330713272094727,0,,,,,
14,1.6282614469528198,0,,,,,
15,1.5645543336868286,0,,,,,
16,1.6209276914596558,0,,,,,
17,1.4439823627471924,0,,,,,
18,1.463096261024475,0,,,,,
19,1.4021402597427368,0,,,,,
20,1.3603161573410034,0,,,,,
21,1.4134999513626099,0,,,,,
22,1.5251131057739258,0,,,,,
23,1.3238725662231445,0,,,,,
24,1.3593050241470337,0,,,,,
25,1.3888274431228638,0,,,,,
26,1.2719067335128784,0,,,,,
27,1.217272162437439,0,,,,,
28,1.1450473070144653,0,,,,,
29,1.1725486516952515,0,,,,,
30,1.1308872699737549,0,,,,,
31,1.1552351713180542,0,,,,,
32,1.1993657350540161,0,,,,,
33,1.2555228471755981,0,,,,,
34,1.1938978433609009,0,,,,,
35,0.9756214618682861,0,,,,,
36,1.0248318910598755,0,,,,,
37,1.1996772289276123,0,,,,,
38,1.0877500772476196,0,,,,,
39,1.0191158056259155,0,,,,,
40,0.9681012630462646,0,,,,,
41,1.0271196365356445,0,,,,,
42,0.866523802280426,0,,,,,
43,1.0591166019439697,0,,,,,
44,0.960153341293335,0,,,,,
45,0.9367784857749939,0,,,,,
46,0.8511942028999329,0,,,,,
47,0.9164745807647705,0,,,,,
48,1.1494189500808716,0,,,,,
49,0.8666403293609619,0,,,,,
50,0.9172758460044861,0,,,,,
51,0.7918251752853394,0,,,,,
52,0.7869104146957397,0,,,,,
53,0.7182667851448059,0,,,,,
54,0.8474414348602295,0,,,,,
55,0.811363160610199,0,,,,,
56,0.8283727169036865,0,,,,,
57,0.7942544221878052,0,,,,,
58,0.6194052696228027,0,,,,,
59,0.6631284356117249,0,,,,,
60,0.7599838376045227,0,,,,,
61,0.7029349207878113,0,,,,,
62,0.6689372062683105,0,,,,,
63,0.7160944938659668,0,,,,,
64,0.5592074394226074,0,,,,,
65,0.5903567671775818,0,,,,,
66,0.6182795763015747,0,,,,,
67,0.50138920545578,0,,,,,
68,0.7261923551559448,0,,,,,
69,0.7265641689300537,0,,,,,
70,0.48248106241226196,0,,,,,
71,0.6643202304840088,0,,,,,
72,0.7418546080589294,0,,,,,
73,0.5066936612129211,0,,,,,
74,0.5918722748756409,0,,,,,
75,0.7641230821609497,0,,,,,
76,0.7263807058334351,0,,,,,
77,0.41934648156166077,0,,,,,
78,0.47437798976898193,0,,,,,
79,0.5718973278999329,0,,,,,
80,0.46625086665153503,0,,,,,
81,0.6101983189582825,0,,,,,
82,0.43346497416496277,0,,,,,
83,0.5216190814971924,0,,,,,
84,0.5193864107131958,0,,,,,
85,0.4219668209552765,0,,,,,
86,0.4442804455757141,0,,,,,
87,0.3693751394748688,0,,,,,
88,0.4035048186779022,0,,,,,
89,0.42847853899002075,0,,,,,
90,0.4378945231437683,0,,,,,
91,0.34492480754852295,0,,,,,
92,0.4822973310947418,0,,,,,
93,0.3856656849384308,0,,,,,
94,0.41212978959083557,0,,,,,
95,0.47067269682884216,0,,,,,
96,0.2850399613380432,0,,,,,
97,0.451744943857193,0,,,,,
98,0.4362941384315491,0,,,,,
99,0.31863993406295776,0,,,,,
100,0.21527045965194702,0,,,,,
101,0.5086132884025574,0,,,,,
102,0.44271013140678406,0,,,,,
103,0.2848312556743622,0,,,,,
104,0.6151176691055298,0,,,,,
105,0.424453467130661,0,,,,,
106,0.2726992964744568,0,,,,,
107,0.25008654594421387,0,,,,,
108,0.4016020596027374,0,,,,,
109,0.3549003303050995,0,,,,,
110,0.5754796862602234,0,,,,,
111,0.3048366904258728,0,,,,,
112,0.35723206400871277,0,,,,,
113,0.22536446154117584,0,,,,,
114,0.4074711203575134,0,,,,,
115,0.39915698766708374,0,,,,,
116,0.48095545172691345,0,,,,,
117,0.34586000442504883,0,,,,,
118,0.2559155225753784,0,,,,,
119,0.2821580767631531,0,,,,,
120,0.20127464830875397,0,,,,,
121,0.20232369005680084,0,,,,,
122,0.291511595249176,0,,,,,
123,0.1520971953868866,0,,,,,
124,0.2817324995994568,0,,,,,
125,0.23657815158367157,0,,,,,
126,0.1915568858385086,0,,,,,
127,0.23310749232769012,0,,,,,
128,0.1531958431005478,0,,,,,
129,0.16038790345191956,0,,,,,
130,0.25418657064437866,0,,,,,
131,0.20690017938613892,0,,,,,
132,0.23457401990890503,0,,,,,
133,0.2230302095413208,0,,,,,
134,0.5197641253471375,0,,,,,
135,0.12995639443397522,0,,,,,
136,0.3864268660545349,0,,,,,
137,0.16946031153202057,0,,,,,
138,0.16058564186096191,0,,,,,
139,0.18946367502212524,0,,,,,
140,0.182152658700943,0,,,,,
141,0.20247294008731842,0,,,,,
142,0.13527008891105652,0,,,,,
143,0.16194652020931244,0,,,,,
144,0.13614791631698608,0,,,,,
145,0.26882126927375793,0,,,,,
146,0.22310832142829895,0,,,,,
147,0.12338028848171234,0,,,,,
148,0.18193824589252472,0,,,,,
149,0.13226379454135895,0,,,,,
150,0.25977614521980286,0,,,,,
151,0.20857621729373932,0,,,,,
152,0.19160525500774384,0,,,,,
153,0.22166581451892853,0,,,,,
154,0.2329900562763214,0,,,,,
155,0.12932449579238892,0,,,,,
156,0.1090117022395134,0,,,,,
157,0.15033620595932007,0,,,,,
158,0.15880843997001648,0,,,,,
159,0.10657798498868942,0,,,,,
160,0.3173075020313263,0,,,,,
161,0.09147313237190247,0,,,,,
162,0.09484206140041351,0,,,,,
163,0.09142369031906128,0,,,,,
164,0.11730152368545532,0,,,,,
165,0.08893201500177383,0,,,,,
166,0.1778014451265335,0,,,,,
167,0.08910156041383743,0,,,,,
168,0.24931281805038452,0,,,,,
169,0.32452428340911865,0,,,,,
170,0.09980899840593338,0,,,,,
171,0.2191370725631714,0,,,,,
172,0.11569313704967499,0,,,,,
173,0.2718159854412079,0,,,,,
174,0.11845944821834564,0,,,,,
175,0.1127159371972084,0,,,,,
176,0.11453304439783096,0,,,,,
177,0.1853356659412384,0,,,,,
178,0.2491522580385208,0,,,,,
179,0.10095333307981491,0,,,,,
180,0.21313884854316711,0,,,,,
181,0.16068319976329803,0,,,,,
182,0.08246215432882309,0,,,,,
183,0.06533660739660263,0,,,,,
184,0.09290692955255508,0,,,,,
185,0.09388118237257004,0,,,,,
186,0.12961703538894653,0,,,,,
187,0.17260804772377014,0,,,,,
188,0.2606564462184906,0,,,,,
189,0.1454237550497055,0,,,,,
190,0.1435139775276184,0,,,,,
191,0.320992648601532,0,,,,,
192,0.23959586024284363,0,,,,,
193,0.12202825397253036,0,,,,,
194,0.07949048280715942,0,,,,,
195,0.1580032855272293,0,,,,,
196,0.22949914634227753,0,,,,,
197,0.1841864287853241,0,,,,,
198,0.1958635449409485,0,,,,,
199,0.1253114491701126,0,,,,,
200,0.09879091382026672,0,,,,,
201,0.1675821840763092,0,,,,,
202,0.15333080291748047,0,,,,,
203,0.22015944123268127,0,,,,,
204,0.08324658125638962,0,,,,,
205,0.18736660480499268,0,,,,,
206,0.210244819521904,0,,,,,
207,0.09422362595796585,0,,,,,
208,0.054264698177576065,0,,,,,
209,0.1222546324133873,0,,,,,
210,0.1919289082288742,0,,,,,
211,0.1859811544418335,0,,,,,
212,0.15378054976463318,0,,,,,
213,0.07349028438329697,0,,,,,
214,0.09840980917215347,0,,,,,
215,0.24525491893291473,0,,,,,
216,0.06502712517976761,0,,,,,
217,0.12798775732517242,0,,,,,
218,0.22407950460910797,0,,,,,
219,0.060285791754722595,0,,,,,
220,0.07299315184354782,0,,,,,
221,0.11810525506734848,0,,,,,
222,0.1225237250328064,0,,,,,
223,0.04208076745271683,0,,,,,
224,0.11633434891700745,0,,,,,
225,0.07722941786050797,0,,,,,
226,0.08452483266592026,0,,,,,
227,0.10512739419937134,0,,,,,
228,0.12315978109836578,0,,,,,
229,0.15079811215400696,0,,,,,
230,0.2590096592903137,0,,,,,
231,0.07627372443675995,0,,,,,
232,0.185439333319664,0,,,,,
233,0.06255102157592773,0,,,,,
234,0.14812615513801575,0,,,,,
235,0.2184152454137802,0,,,,,
236,0.2874271869659424,0,,,,,
237,0.09150738269090652,0,,,,,
238,0.0702747330069542,0,,,,,
239,0.17829565703868866,0,,,,,
240,0.11255466192960739,0,,,,,
241,0.05104405805468559,0,,,,,
242,0.12050241231918335,0,,,,,
243,0.053327593952417374,0,,,,,
244,0.07863511145114899,0,,,,,
245,0.058699630200862885,0,,,,,
246,0.2735660970211029,0,,,,,
247,0.0902215763926506,0,,,,,
248,0.23542454838752747,0,,,,,
249,0.05351050943136215,0,,,,,
250,0.09337567538022995,0,,,,,
251,0.15199534595012665,0,,,,,
252,0.08454564213752747,0,,,,,
253,0.129938542842865,0,,,,,
254,0.045332737267017365,0,,,,,
255,0.055098701268434525,0,,,,,
256,0.09675145149230957,0,,,,,
257,0.13663259148597717,0,,,,,
258,0.05689287558197975,0,,,,,
259,0.14743170142173767,0,,,,,
260,0.046310167759656906,0,,,,,
261,0.09699436277151108,0,,,,,
262,0.11939309537410736,0,,,,,
263,0.12669898569583893,0,,,,,
264,0.05191319063305855,0,,,,,
265,0.0752389058470726,0,,,,,
266,0.11001207679510117,0,,,,,
267,0.035455409437417984,0,,,,,
268,0.06609272956848145,0,,,,,
269,0.053386226296424866,0,,,,,
270,0.09539823979139328,0,,,,,
271,0.09643353521823883,0,,,,,
272,0.04134666919708252,0,,,,,
273,0.21140943467617035,0,,,,,
274,0.07712037116289139,0,,,,,
275,0.03807951137423515,0,,,,,
276,0.13563746213912964,0,,,,,
277,0.1061062440276146,0,,,,,
278,0.22060680389404297,0,,,,,
279,0.14452427625656128,0,,,,,
280,0.09041375666856766,0,,,,,
281,0.04042579606175423,0,,,,,
282,0.08919584006071091,0,,,,,
283,0.2091529369354248,0,,,,,
284,0.07080245763063431,0,,,,,
285,0.03191717714071274,0,,,,,
286,0.0573212206363678,0,,,,,
287,0.11452604830265045,0,,,,,
288,0.11272918432950974,0,,,,,
289,0.16924946010112762,0,,,,,
290,0.0818575844168663,0,,,,,
291,0.1232253685593605,0,,,,,
292,0.07310044020414352,0,,,,,
